data,n_focos,target,precipitacao_mm,radiacao_media,temp_media,temp_max,temp_min,temp_orvalho_media,humidade_media,vento_rajada_max,vento_vel_media,focos_ultimos_3d,focos_ultimos_7d,chuva_7d,temp_7d,humidade_7d,mes,dia_semana
2016-03-02,0,0,0.0,1678.6538461538462,23.025,29.8,19.2,17.075,71.375,8.5,2.5125,0.0,0.0,21.799999999999983,22.767857142857142,70.48809523809523,3,2
2016-03-03,0,0,3.6,547.6846153846153,20.67083333333333,23.7,19.3,17.6125,83.04166666666667,6.5,1.825,0.0,0.0,21.799999999999983,22.677976190476187,72.63690476190476,3,3
2016-03-04,0,0,0.0,1686.7307692307693,22.504166666666663,29.1,18.4,16.825,71.70833333333333,9.7,2.8125,0.0,0.0,25.399999999999984,22.376190476190477,74.9940476190476,3,4
2016-03-05,0,0,7.6,1403.3307692307692,21.641666666666666,26.0,18.2,17.833333333333332,79.625,7.7,1.6666666666666667,0.0,0.0,25.399999999999984,22.30535714285714,75.17857142857143,3,5
2016-03-06,0,0,2.0,1261.276923076923,22.08333333333333,27.3,18.7,18.2125,79.66666666666667,7.6,1.5625,0.0,0.0,26.19999999999999,22.255357142857143,75.71428571428571,3,6
2016-03-07,0,0,7.0,809.0846153846154,21.216666666666665,26.9,19.2,18.64583333333333,85.66666666666667,7.9,1.075,0.0,0.0,18.19999999999999,22.213690476190475,76.3452380952381,3,0
2016-03-08,0,0,44.6,1306.2615384615383,21.366666666666664,27.8,19.1,18.5625,85.125,9.0,2.091666666666667,0.0,0.0,20.399999999999984,21.922023809523807,78.35119047619048,3,1
2016-03-09,0,0,5.0,1292.8307692307692,22.45,27.7,19.5,17.8875,77.125,7.8,2.4916666666666667,0.0,0.0,64.79999999999998,21.786904761904758,79.45833333333334,3,2
2016-03-10,0,0,8.4,1208.6,21.95833333333333,27.2,19.2,18.308333333333334,80.66666666666667,9.4,2.1375,0.0,0.0,69.79999999999998,21.704761904761906,80.27976190476191,3,3
2016-03-11,0,0,2.2,1386.9846153846154,22.3625,28.3,19.4,18.15833333333333,78.75,11.7,2.225,0.0,0.0,74.59999999999998,21.888690476190472,79.94047619047619,3,4
2016-03-12,0,0,29.4,1043.1615384615384,21.025,27.7,18.6,18.25,85.08333333333333,8.7,2.1041666666666665,0.0,0.0,76.79999999999998,21.86845238095238,80.94642857142857,3,5
2016-03-13,0,0,3.2,1464.430769230769,21.78333333333333,28.9,18.0,17.641666666666666,79.58333333333333,5.7,1.4375,0.0,0.0,98.6,21.780357142857138,81.72619047619048,3,6
2016-03-14,0,0,0.2,1640.0,22.754166666666663,28.1,19.9,18.229166666666668,77.25,8.9,2.591666666666667,0.0,0.0,99.79999999999998,21.737499999999994,81.71428571428571,3,0
2016-03-15,0,0,0.0,1804.9769230769232,22.879166666666663,27.6,19.0,15.9375,66.95833333333333,9.5,3.3375,0.0,0.0,92.99999999999999,21.957142857142856,80.51190476190474,3,1
2016-03-16,0,0,0.0,1690.0230769230768,22.3125,28.0,18.2,15.295833333333334,65.08333333333333,8.6,2.9250000000000003,0.0,0.0,48.399999999999984,22.173214285714284,77.91666666666666,3,2
2016-03-17,0,0,0.0,1859.069230769231,22.7125,27.6,17.8,15.691666666666668,65.875,9.7,2.9875000000000003,0.0,0.0,43.399999999999984,22.15357142857143,76.19642857142857,3,3
2016-03-18,0,0,0.0,2007.923076923077,23.695833333333336,29.9,19.3,15.654166666666669,62.333333333333336,7.2,2.5375,0.0,0.0,34.999999999999986,22.261309523809523,74.08333333333334,3,4
2016-03-19,0,0,0.0,2077.246153846154,23.820833333333336,29.5,17.9,15.741666666666667,62.958333333333336,7.5,2.1166666666666667,0.0,0.0,32.79999999999998,22.451785714285712,71.73809523809524,3,5
2016-03-20,0,0,0.0,1805.930769230769,23.979166666666668,29.9,17.4,15.7,62.25,9.1,2.370833333333333,0.0,0.0,3.399999999999986,22.851190476190474,68.57738095238095,3,6
2016-03-21,0,0,0.0,1947.276923076923,24.679166666666664,29.6,18.8,15.291666666666666,57.333333333333336,8.6,2.325,0.0,0.0,0.1999999999999858,23.16488095238095,66.10119047619047,3,0
2016-03-22,0,0,0.0,1551.4538461538464,23.679166666666664,29.4,17.5,16.3125,65.04166666666667,7.2,2.1,0.0,0.0,0.0,23.43988095238095,63.25595238095239,3,1
2016-03-23,0,0,0.0,1843.5615384615385,23.475,30.0,18.1,15.954166666666666,65.70833333333333,8.5,1.7,0.0,0.0,0.0,23.554166666666667,62.982142857142854,3,2
2016-03-24,0,0,0.0,1015.4,22.666666666666668,29.2,18.1,16.254166666666666,68.41666666666667,7.0,1.3208333333333333,0.0,0.0,0.0,23.720238095238095,63.07142857142857,3,3
2016-03-25,0,0,0.8,841.4846153846155,22.0625,28.0,18.5,17.875,77.70833333333333,9.5,1.85,0.0,0.0,0.0,23.713690476190475,63.4345238095238,3,4
2016-03-26,0,0,11.0,1043.7230769230769,21.1625,27.5,18.3,18.391666666666666,85.08333333333333,7.2,1.4958333333333331,0.0,0.0,0.7999999999999858,23.48035714285714,65.63095238095238,3,5
2016-03-27,0,0,0.2,1585.715384615385,23.070833333333336,28.7,19.9,18.779166666666665,78.70833333333333,7.3,1.8083333333333331,0.0,0.0,11.799999999999986,23.100595238095234,68.79166666666667,3,6
2016-03-28,1,1,0.0,2054.9461538461537,23.945833333333336,29.4,17.2,15.808333333333332,63.583333333333336,8.7,2.4833333333333334,0.0,0.0,11.999999999999986,22.970833333333335,71.14285714285714,3,0
2016-03-29,0,0,0.0,1965.3769230769235,23.72083333333333,29.7,16.7,14.295833333333334,57.333333333333336,7.6,2.1416666666666666,1.0,1.0,11.999999999999986,22.866071428571427,72.03571428571429,3,1
2016-03-30,0,0,0.0,1820.030769230769,23.5125,29.2,16.6,13.808333333333332,56.458333333333336,10.5,2.4125,1.0,1.0,11.999999999999986,22.872023809523807,70.93452380952381,3,2
2016-03-31,0,0,0.0,1511.253846153846,22.741666666666664,28.8,16.4,14.341666666666669,60.333333333333336,7.3,2.154166666666667,1.0,1.0,11.999999999999986,22.877380952380953,69.61309523809523,3,3
2016-04-01,0,0,0.0,2003.569230769231,23.604166666666668,29.1,18.4,14.2,58.25,7.7,2.4541666666666666,0.0,1.0,11.999999999999986,22.88809523809524,68.45833333333334,4,4
2016-04-02,0,0,0.0,1454.4153846153845,22.954166666666666,29.3,16.5,14.704166666666666,61.375,6.8,1.7,0.0,1.0,11.199999999999985,23.108333333333338,65.67857142857143,4,5
2016-04-03,0,0,0.0,1891.892307692308,23.641666666666666,29.7,17.2,15.2875,61.75,7.8,2.1375,0.0,1.0,0.1999999999999858,23.364285714285717,62.29166666666667,4,6
2016-04-04,0,0,0.0,1787.7307692307693,24.23333333333333,29.3,17.4,15.429166666666667,60.04166666666666,8.6,2.504166666666667,0.0,1.0,0.0,23.445833333333333,59.86904761904763,4,0
2016-04-05,0,0,0.0,1832.7076923076925,24.579166666666666,30.0,18.8,14.370833333333332,54.333333333333336,10.0,2.7875,0.0,0.0,0.0,23.48690476190476,59.363095238095234,4,1
2016-04-06,0,0,0.0,1782.6666666666667,23.6625,29.2,18.0,14.85,59.333333333333336,8.5,2.2416666666666667,0.0,0.0,0.0,23.609523809523807,58.93452380952381,4,2
2016-04-07,0,0,0.0,1861.3583333333331,23.683333333333334,30.6,16.5,13.966666666666669,57.583333333333336,6.9,1.5791666666666666,0.0,0.0,0.0,23.63095238095238,59.345238095238095,4,3
2016-04-08,0,0,0.0,1538.408333333333,23.60833333333333,30.1,16.8,13.625,56.41666666666666,4.8,1.1291666666666669,0.0,0.0,0.0,23.765476190476193,58.95238095238095,4,4
2016-04-09,0,0,0.0,1864.3583333333331,24.42083333333333,30.4,17.3,14.041666666666666,54.208333333333336,7.9,1.9291666666666665,0.0,0.0,0.0,23.766071428571426,58.69047619047619,4,5
2016-04-10,0,0,0.0,1933.1416666666669,23.975,30.0,16.6,13.033333333333331,53.16666666666666,8.3,2.270833333333333,0.0,0.0,0.0,23.975595238095234,57.666666666666664,4,6
2016-04-11,0,0,0.0,1933.9666666666665,23.225,29.8,16.1,12.020833333333334,52.5,8.3,2.208333333333333,0.0,0.0,0.0,24.023214285714285,56.44047619047619,4,0
2016-04-12,0,0,0.0,2025.3583333333331,23.02916666666667,29.1,16.7,12.341666666666669,52.875,8.3,2.4833333333333334,0.0,0.0,0.0,23.879166666666666,55.36309523809524,4,1
2016-04-13,1,1,0.0,1944.8666666666668,23.4875,28.6,19.4,14.245833333333332,57.04166666666666,9.8,3.1375,0.0,0.0,0.0,23.657738095238095,55.154761904761905,4,2
2016-04-14,0,0,0.0,2042.675,23.754166666666663,29.0,18.0,13.420833333333334,54.708333333333336,9.3,2.9458333333333333,1.0,1.0,0.0,23.632738095238096,54.82738095238095,4,3
2016-04-15,0,0,0.0,2012.7916666666667,22.879166666666663,29.0,15.7,12.116666666666667,52.958333333333336,8.1,2.395833333333333,1.0,1.0,0.0,23.642857142857142,54.41666666666667,4,4
2016-04-16,2,1,0.0,1968.5916666666665,23.820833333333336,29.2,20.2,12.7375,50.958333333333336,9.7,3.220833333333333,1.0,1.0,0.0,23.538690476190474,53.922619047619044,4,5
2016-04-17,0,0,0.0,1947.1,22.925,28.4,18.8,12.9125,54.125,10.8,3.5041666666666664,2.0,3.0,0.0,23.452976190476193,53.45833333333333,4,6
2016-04-18,0,0,0.0,1800.0583333333334,22.941666666666663,28.5,18.1,13.629166666666668,57.25,8.4,3.2125,2.0,3.0,0.0,23.30297619047619,53.59523809523809,4,0
2016-04-19,0,0,0.0,1883.65,22.808333333333334,28.1,18.6,11.779166666666669,50.75,9.1,2.875,2.0,3.0,0.0,23.262499999999996,54.27380952380952,4,1
2016-04-20,0,0,0.0,1601.6833333333334,22.704166666666666,27.6,18.9,13.716666666666669,57.91666666666666,8.0,2.779166666666667,0.0,3.0,0.0,23.230952380952377,53.97023809523809,4,2
2016-04-21,0,0,0.0,1810.3583333333331,22.7375,27.7,17.7,13.216666666666669,56.333333333333336,8.9,2.8833333333333333,0.0,2.0,0.0,23.11904761904762,54.095238095238095,4,3
2016-04-22,0,0,0.0,1812.6583333333333,23.22083333333333,28.7,16.5,12.145833333333334,52.54166666666666,8.3,1.9166666666666667,0.0,2.0,0.0,22.973809523809525,54.32738095238095,4,4
2016-04-23,0,0,0.0,1662.9666666666665,23.104166666666668,29.3,15.7,11.970833333333331,51.458333333333336,7.3,2.3875,0.0,2.0,0.0,23.02261904761904,54.267857142857146,4,5
2016-04-24,0,0,0.0,1748.091666666667,23.02916666666667,29.5,15.6,12.479166666666666,53.333333333333336,8.6,2.145833333333333,0.0,0.0,0.0,22.920238095238094,54.339285714285715,4,6
2016-04-25,0,0,0.0,1274.575,23.0375,29.6,16.0,12.970833333333331,54.708333333333336,6.8,1.4833333333333334,0.0,0.0,0.0,22.935119047619047,54.22619047619048,4,0
2016-04-26,0,0,0.0,1209.0083333333332,22.804166666666664,29.2,17.4,14.941666666666668,62.75,7.4,1.6458333333333333,0.0,0.0,0.0,22.948809523809526,53.86309523809524,4,1
2016-04-27,0,0,0.0,961.825,20.92083333333333,24.1,17.5,16.525000000000002,76.33333333333333,8.4,2.0166666666666666,0.0,0.0,0.0,22.94821428571429,55.577380952380956,4,2
2016-04-28,0,0,1.0,1192.7916666666667,19.1125,23.8,15.3,16.154166666666665,83.875,6.0,1.9875,0.0,0.0,0.0,22.69345238095238,58.20833333333333,4,3
2016-04-29,1,1,8.8,1228.975,20.254166666666663,27.8,16.4,16.120833333333334,78.91666666666667,7.8,1.9,0.0,0.0,0.9999999999999858,22.17559523809524,62.142857142857146,4,4
2016-04-30,0,0,0.0,1311.1,20.258333333333333,26.4,15.5,16.216666666666665,78.75,4.9,1.5583333333333331,1.0,1.0,9.799999999999986,21.751785714285713,65.91071428571429,4,5
2016-05-01,0,0,0.0,1769.2583333333334,20.675,27.7,15.0,12.770833333333334,62.708333333333336,6.7,2.020833333333333,1.0,1.0,9.799999999999986,21.345238095238095,69.80952380952381,5,6
2016-05-02,0,0,0.0,1699.9416666666666,21.2375,28.3,15.6,12.870833333333332,60.79166666666666,7.4,2.129166666666667,1.0,1.0,9.799999999999986,21.008928571428573,71.14880952380953,5,0
2016-05-03,0,0,0.0,1760.425,22.25,28.8,16.7,13.8125,61.708333333333336,6.7,1.8875,0.0,1.0,9.799999999999986,20.751785714285713,72.01785714285714,5,1
2016-05-04,0,0,0.0,1612.6833333333334,21.65,27.4,15.1,13.325,61.29166666666666,6.5,2.1333333333333333,0.0,1.0,9.799999999999986,20.672619047619044,71.86904761904762,5,2
2016-05-05,0,0,0.0,1842.25,21.554166666666664,28.4,14.0,11.733333333333334,57.5,7.6,1.9375,0.0,1.0,9.799999999999986,20.776785714285715,69.72023809523809,5,3
2016-05-06,0,0,0.0,1502.35,22.004166666666663,27.1,15.3,12.216666666666669,55.0,8.1,2.2208333333333337,0.0,1.0,8.799999999999986,21.125595238095237,65.95238095238095,5,4
2016-05-07,0,0,0.0,1685.625,22.554166666666664,28.4,15.6,12.391666666666666,54.958333333333336,7.3,2.2333333333333334,0.0,0.0,0.0,21.375595238095237,62.535714285714285,5,5
2016-05-08,0,0,0.0,1600.4416666666666,21.816666666666663,27.9,15.0,11.291666666666666,53.04166666666666,8.0,2.4,0.0,0.0,0.0,21.703571428571426,59.13690476190476,5,6
2016-05-09,0,0,0.0,1651.3666666666668,22.941666666666663,28.8,17.4,11.1,48.625,7.8,2.475,0.0,0.0,0.0,21.866666666666664,57.75595238095237,5,0
2016-05-10,0,0,0.0,1659.2416666666668,22.48333333333333,28.5,14.7,10.291666666666666,48.04166666666666,8.5,1.6749999999999998,0.0,0.0,0.0,22.110119047619044,56.01785714285713,5,1
2016-05-11,1,1,0.0,1526.1916666666666,21.991666666666664,29.4,14.4,11.016666666666666,52.625,7.0,1.3833333333333335,0.0,0.0,0.0,22.14345238095238,54.06547619047619,5,2
2016-05-12,0,0,0.0,1706.975,22.92083333333333,29.4,15.4,11.620833333333332,51.708333333333336,7.0,1.8083333333333331,1.0,1.0,0.0,22.1922619047619,52.82738095238095,5,3
2016-05-13,3,1,0.0,1500.4333333333334,22.425,30.3,16.2,12.579166666666666,55.75,7.0,1.5291666666666668,1.0,1.0,0.0,22.387499999999996,51.99999999999999,5,4
2016-05-14,0,0,0.0,1663.4166666666667,22.92083333333333,28.5,18.9,14.9875,62.29166666666666,7.7,2.3291666666666666,4.0,4.0,0.0,22.447619047619042,52.107142857142854,5,5
2016-05-15,0,0,0.0,1500.6333333333332,22.741666666666664,28.6,18.4,15.3375,64.66666666666667,8.2,2.7375000000000003,3.0,4.0,0.0,22.5,53.154761904761905,5,6
2016-05-16,0,0,2.6,951.3666666666668,20.391666666666666,27.6,15.9,15.120833333333332,72.75,6.6,1.5791666666666666,3.0,4.0,0.0,22.632142857142856,54.8154761904762,5,0
2016-05-17,0,0,0.4,936.9769230769232,21.34583333333333,28.0,16.0,15.641666666666666,72.45833333333333,5.2,1.2166666666666666,0.0,4.0,2.599999999999986,22.267857142857142,58.261904761904766,5,1
2016-05-18,0,0,0.2,1035.3416666666667,21.504166666666663,27.4,18.9,16.645833333333332,74.95833333333333,8.0,1.8583333333333332,0.0,4.0,2.999999999999986,22.10535714285714,61.75,5,2
2016-05-19,0,0,0.0,1405.8333333333333,21.870833333333334,28.5,17.1,15.804166666666667,70.66666666666667,7.6,1.8,0.0,3.0,3.199999999999986,22.035714285714285,64.94047619047619,5,3
2016-05-20,2,1,0.0,1603.4916666666668,22.48333333333333,27.3,18.4,15.195833333333333,64.33333333333333,9.2,2.9875000000000003,0.0,3.0,3.199999999999986,21.885714285714283,67.64880952380953,5,4
2016-05-21,0,0,0.0,1594.925,22.0625,26.9,17.7,13.933333333333332,60.91666666666666,7.7,2.9375,2.0,2.0,3.199999999999986,21.89404761904762,68.875,5,5
2016-05-22,0,0,0.0,1231.8666666666666,21.975,27.1,18.8,13.958333333333334,61.66666666666666,6.7,2.0791666666666666,2.0,2.0,3.199999999999986,21.77142857142857,68.67857142857143,5,6
2016-05-23,0,0,0.0,1507.975,21.066666666666663,27.9,15.6,14.5125,68.08333333333333,8.4,1.8291666666666664,2.0,2.0,3.199999999999986,21.66190476190476,68.25,5,0
2016-05-24,2,1,0.0,1583.9,20.65,27.6,15.6,14.4875,70.45833333333333,7.6,2.2916666666666665,0.0,2.0,0.5999999999999859,21.75833333333333,67.58333333333333,5,1
2016-05-25,1,1,0.0,1647.6083333333331,21.204166666666666,27.1,17.1,14.341666666666669,66.08333333333333,8.8,2.966666666666667,2.0,4.0,0.1999999999999858,21.658928571428568,67.29761904761904,5,2
2016-05-26,0,0,0.0,1576.2166666666665,20.75,26.2,14.9,13.179166666666667,63.79166666666666,7.8,2.558333333333333,3.0,5.0,0.0,21.616071428571427,66.0297619047619,5,3
2016-05-27,0,0,0.0,1584.8,20.870833333333334,27.8,13.5,10.925,56.333333333333336,6.1,1.8208333333333333,3.0,5.0,0.0,21.45595238095238,65.04761904761904,5,4
2016-05-28,0,0,0.0,1321.1583333333333,20.8,26.0,16.1,11.1,55.0,6.6,2.4208333333333334,1.0,3.0,0.0,21.225595238095234,63.904761904761905,5,5
2016-05-29,1,1,0.0,1565.875,20.67083333333333,27.5,14.3,10.008333333333333,53.04166666666666,6.9,2.1375,0.0,3.0,0.0,21.045238095238094,63.0595238095238,5,6
2016-05-30,0,0,0.0,1581.65,21.016666666666666,28.6,13.3,10.6375,53.5,7.6,2.1333333333333333,1.0,4.0,0.0,20.85892857142857,61.82738095238095,5,0
2016-05-31,1,1,0.0,1661.0416666666667,21.516666666666666,30.0,14.5,10.791666666666666,54.583333333333336,6.8,1.3333333333333333,1.0,4.0,0.0,20.851785714285715,59.74404761904761,5,1
2016-06-01,1,1,0.0,1592.0916666666665,22.120833333333334,29.7,15.0,9.629166666666666,48.125,6.9,1.2875,2.0,3.0,0.0,20.975595238095234,57.47619047619048,6,2
2016-06-02,0,0,0.0,1153.325,21.791666666666668,29.0,15.6,9.7875,48.5,7.2,1.4666666666666668,2.0,3.0,0.0,21.10654761904762,54.910714285714285,6,3
2016-06-03,0,0,0.0,1220.0916666666667,21.73333333333333,29.0,15.4,11.308333333333332,53.583333333333336,8.1,1.875,2.0,3.0,0.0,21.255357142857143,52.72619047619048,6,4
2016-06-04,0,0,0.0,1285.1166666666666,21.5375,29.4,15.1,13.466666666666669,63.125,5.7,1.2083333333333333,1.0,3.0,0.0,21.378571428571426,52.33333333333333,6,5
2016-06-05,2,1,0.0,1455.425,22.28333333333333,30.2,16.2,11.733333333333334,54.5,7.5,1.5708333333333335,0.0,3.0,0.0,21.48392857142857,53.49404761904761,6,6
2016-06-06,1,1,0.0,1362.55,22.445833333333336,30.4,16.0,10.479166666666666,49.54166666666666,8.5,1.6333333333333335,2.0,4.0,0.0,21.714285714285715,53.702380952380956,6,0
2016-06-07,4,1,0.0,1469.625,22.58333333333333,29.6,17.1,10.720833333333331,49.04166666666666,8.4,1.9416666666666669,3.0,5.0,0.0,21.91845238095238,53.13690476190476,6,1
2016-06-08,0,0,0.0,1368.5416666666667,21.391666666666666,27.9,17.3,15.154166666666669,70.08333333333333,7.0,2.1,7.0,8.0,0.0,22.070833333333333,52.345238095238095,6,2
2016-06-09,0,0,0.0,1358.425,20.55,27.2,14.8,14.25,69.5,5.7,1.8291666666666664,5.0,7.0,0.0,21.966666666666665,55.48214285714285,6,3
2016-06-10,0,0,0.0,1285.4333333333334,21.729166666666668,29.2,14.9,13.241666666666667,61.625,10.3,1.7,4.0,7.0,0.0,21.789285714285715,58.482142857142854,6,4
2016-06-11,0,0,0.0,1334.6833333333332,20.541666666666668,27.0,15.5,12.783333333333331,62.458333333333336,6.8,2.2625,0.0,7.0,0.0,21.788690476190478,59.63095238095237,6,5
2016-06-12,1,1,0.0,1426.575,19.6375,26.9,13.3,10.35,56.833333333333336,6.0,1.9625,0.0,7.0,0.0,21.64642857142857,59.53571428571428,6,6
2016-06-13,0,0,0.0,1472.4833333333331,18.820833333333333,25.5,12.5,8.745833333333334,52.91666666666666,7.1,2.1375,1.0,6.0,0.0,21.26845238095238,59.86904761904761,6,0
2016-06-14,0,0,0.0,471.0916666666667,18.375,20.7,16.5,14.4125,78.20833333333333,8.6,3.075,1.0,5.0,0.0,20.750595238095237,60.351190476190474,6,1
2016-06-15,0,0,0.0,1498.975,18.7375,25.2,14.2,12.116666666666667,67.75,6.9,2.3583333333333334,1.0,1.0,0.0,20.149404761904766,64.51785714285714,6,2
2016-06-16,2,1,0.0,1627.1583333333335,19.22083333333333,25.7,12.2,9.479166666666666,56.16666666666666,7.5,2.3833333333333333,0.0,1.0,0.0,19.770238095238096,64.18452380952381,6,3
2016-06-17,6,1,0.0,1635.6333333333332,18.704166666666666,26.4,10.8,6.75,49.708333333333336,7.4,1.9916666666666665,2.0,3.0,0.0,19.580357142857142,62.279761904761905,6,4
2016-06-18,1,1,0.0,1639.4499999999998,19.02083333333333,27.0,9.4,5.229166666666667,44.958333333333336,6.3,2.0625,8.0,9.0,0.0,19.148214285714285,60.57738095238095,6,5
2016-06-19,0,0,0.0,1619.225,19.058333333333334,26.6,10.7,5.666666666666667,45.375,6.6,1.8833333333333333,9.0,10.0,0.0,18.93095238095238,58.077380952380956,6,6
2016-06-20,0,0,0.0,1274.5916666666667,19.745833333333334,26.4,13.5,9.1,51.208333333333336,6.9,1.9708333333333328,7.0,9.0,0.0,18.848214285714285,56.44047619047619,6,0
2016-06-21,0,0,0.0,1267.2833333333333,20.175,27.7,13.7,11.204166666666666,58.333333333333336,7.6,2.3541666666666665,1.0,9.0,0.0,18.980357142857144,56.19642857142857,6,1
2016-06-22,0,0,0.0,1449.8666666666668,20.445833333333333,25.5,15.3,10.3125,54.0,9.5,3.208333333333333,0.0,9.0,0.0,19.2375,53.357142857142854,6,2
2016-06-23,3,1,0.0,1525.7583333333332,20.525,27.1,16.0,8.183333333333334,46.583333333333336,6.7,2.404166666666667,0.0,9.0,0.0,19.481547619047614,51.392857142857146,6,3
2016-06-24,6,1,0.0,1562.9583333333333,19.779166666666665,27.0,12.3,8.325000000000001,50.708333333333336,8.5,2.4125,3.0,10.0,0.0,19.66785714285714,50.023809523809526,6,4
2016-06-25,5,1,0.0,1602.8583333333331,19.7,25.4,15.5,8.320833333333333,49.208333333333336,9.9,3.6166666666666663,9.0,10.0,0.0,19.821428571428573,50.16666666666667,6,5
2016-06-26,0,0,0.0,1506.2916666666667,18.3625,24.2,13.2,10.258333333333333,60.583333333333336,9.9,3.9291666666666663,14.0,14.0,0.0,19.918452380952377,50.773809523809526,6,6
2016-06-27,0,0,0.0,1614.8583333333331,17.608333333333334,23.2,12.8,8.854166666666666,58.04166666666666,11.2,3.579166666666667,11.0,14.0,0.0,19.81904761904762,52.94642857142857,6,0
2016-06-28,5,1,0.0,1635.675,18.079166666666666,24.3,12.4,8.558333333333334,55.54166666666666,10.0,3.2583333333333333,5.0,14.0,0.0,19.513690476190476,53.92261904761905,6,1
2016-06-29,0,0,0.0,1392.0833333333333,18.570833333333333,24.8,13.8,10.016666666666667,59.208333333333336,9.8,3.3125,5.0,19.0,0.0,19.214285714285715,53.52380952380952,6,2
2016-06-30,0,0,0.0,1462.2166666666665,18.65833333333333,24.1,13.8,9.804166666666667,57.125,10.8,3.75,5.0,19.0,0.0,18.946428571428573,54.26785714285713,6,3
2016-07-01,4,1,0.0,1585.6166666666668,18.825,24.6,14.2,9.966666666666669,59.208333333333336,9.0,3.3875,5.0,16.0,0.0,18.679761904761904,55.77380952380952,7,4
2016-07-02,0,0,0.0,1611.45,19.10833333333333,24.7,13.5,8.379166666666666,51.625,9.3,3.2458333333333336,4.0,14.0,0.0,18.54345238095238,56.98809523809524,7,5
2016-07-03,0,0,0.0,1423.7916666666667,18.966666666666665,25.0,14.8,9.85,57.875,11.6,3.545833333333333,4.0,9.0,0.0,18.45892857142857,57.33333333333333,7,6
2016-07-04,0,0,0.0,1423.75,19.17083333333333,25.5,13.8,9.408333333333331,54.625,10.3,3.216666666666667,4.0,9.0,0.0,18.545238095238094,56.94642857142857,7,0
2016-07-05,0,0,0.0,1477.0,19.508333333333333,25.4,14.5,11.929166666666667,64.33333333333333,9.3,3.1291666666666664,0.0,9.0,0.0,18.76845238095238,56.458333333333336,7,1
2016-07-06,0,0,0.0,1387.0,20.0875,26.3,14.0,10.4625,56.333333333333336,6.8,1.9875,0.0,4.0,0.0,18.972619047619048,57.714285714285715,7,2
2016-07-07,9,1,0.0,1460.65,21.1,28.3,13.4,8.704166666666667,48.208333333333336,6.8,1.4166666666666667,0.0,4.0,0.0,19.189285714285713,57.30357142857143,7,3
2016-07-08,0,0,0.0,1296.6666666666667,21.40833333333333,27.8,17.8,9.091666666666669,47.04166666666666,7.6,1.9875,9.0,13.0,0.0,19.538095238095234,56.02976190476191,7,4
2016-07-09,2,1,0.0,1568.4833333333331,22.67083333333333,28.5,17.8,7.920833333333333,40.083333333333336,7.6,2.395833333333333,9.0,9.0,0.0,19.907142857142855,54.291666666666664,7,5
2016-07-10,0,0,0.0,1508.5333333333335,21.22083333333333,29.1,13.6,8.816666666666666,48.29166666666666,8.4,1.4625,11.0,11.0,0.0,20.416071428571428,52.642857142857146,7,6
2016-07-11,1,1,0.0,1618.2916666666667,21.325,28.2,12.9,7.875,44.708333333333336,6.9,1.975,2.0,11.0,0.0,20.738095238095237,51.27380952380952,7,0
2016-07-12,2,1,0.0,1604.875,21.28333333333333,28.3,12.3,6.395833333333333,40.583333333333336,6.5,1.9958333333333331,3.0,12.0,0.0,21.04583333333333,49.857142857142854,7,1
2016-07-13,0,0,0.0,1618.5416666666667,20.304166666666667,28.3,12.4,5.320833333333334,40.91666666666666,6.6,1.3458333333333332,3.0,14.0,0.0,21.29940476190476,46.464285714285715,7,2
2016-07-14,6,1,0.0,1656.466666666667,20.954166666666666,29.9,12.2,6.166666666666667,41.625,8.2,1.7708333333333333,3.0,14.0,0.0,21.330357142857142,44.26190476190476,7,3
2016-07-15,0,0,0.0,1615.8416666666665,21.125,29.1,13.4,6.866666666666667,42.375,6.4,1.4416666666666669,8.0,11.0,0.0,21.309523809523807,43.32142857142856,7,4
2016-07-16,3,1,0.0,1630.3833333333334,21.3,29.3,13.2,6.533333333333334,41.5,9.9,1.7166666666666668,6.0,11.0,0.0,21.26904761904762,42.654761904761905,7,5
2016-07-17,3,1,0.0,1565.7416666666668,20.6875,28.4,15.3,10.416666666666666,55.0,8.6,2.1041666666666665,9.0,12.0,0.0,21.073214285714283,42.85714285714285,7,6
2016-07-18,12,1,0.0,1606.9,20.304166666666667,28.8,12.5,5.291666666666667,39.04166666666666,8.3,1.9958333333333331,6.0,15.0,0.0,20.997023809523807,43.81547619047619,7,0
2016-07-19,3,1,0.0,1577.091666666667,21.34583333333333,29.5,12.9,6.629166666666666,41.16666666666666,7.0,1.7416666666666665,18.0,26.0,0.0,20.851190476190478,43.00595238095239,7,1
2016-07-20,0,0,0.0,1491.225,21.454166666666666,29.3,13.7,7.579166666666667,42.41666666666666,7.6,1.875,18.0,27.0,0.0,20.860119047619047,43.08928571428571,7,2
2016-07-21,1,1,0.0,1586.0666666666666,21.4875,29.0,13.4,7.075,40.91666666666666,6.3,1.825,15.0,27.0,0.0,21.02440476190476,43.30357142857143,7,3
2016-07-22,4,1,0.0,1496.5916666666665,20.779166666666665,27.7,14.0,6.5375000000000005,40.79166666666666,7.0,2.029166666666667,4.0,22.0,0.0,21.100595238095234,43.20238095238095,7,4
2016-07-23,2,1,0.0,1593.966666666667,21.73333333333333,27.5,17.1,10.2,49.083333333333336,9.5,3.0125,5.0,26.0,0.0,21.051190476190474,42.976190476190474,7,5
