id_bdq,foco_id,lat,lon,data_pas,pais,estado,municipio,bioma,data,hora
178055974,4a309692-5abb-11e8-911c-28924ad12c5c,-16.031,-47.96,2015-09-03 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-03,17:21:00
178055716,4a309613-5abb-11e8-911c-28924ad12c5c,-16.03,-47.966,2015-09-03 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-03,17:21:00
178055662,4a3095e8-5abb-11e8-911c-28924ad12c5c,-15.529,-47.497,2015-09-03 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-03,17:21:00
178055628,4a3095d5-5abb-11e8-911c-28924ad12c5c,-15.516,-47.5,2015-09-03 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-03,17:21:00
178055961,4a30968b-5abb-11e8-911c-28924ad12c5c,-15.525,-47.477,2015-09-03 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-03,17:21:00
178055911,4a30966f-5abb-11e8-911c-28924ad12c5c,-16.027,-47.946,2015-09-03 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-03,17:21:00
178055729,4a30961c-5abb-11e8-911c-28924ad12c5c,-15.699,-48.111,2015-09-03 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-03,17:21:00
178055727,4a30961a-5abb-11e8-911c-28924ad12c5c,-15.512,-47.479,2015-09-03 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-03,17:21:00
178055885,4a309660-5abb-11e8-911c-28924ad12c5c,-15.691,-48.125,2015-09-03 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-03,17:21:00
178185693,4a31cf9e-5abb-11e8-911c-28924ad12c5c,-16.003,-47.962,2015-09-04 16:26:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-04,16:26:00
178185503,4a31cee3-5abb-11e8-911c-28924ad12c5c,-15.856,-48.181,2015-09-04 16:26:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-04,16:26:00
178185607,4a31cf4a-5abb-11e8-911c-28924ad12c5c,-15.845,-48.174,2015-09-04 16:26:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-04,16:26:00
178325233,4a37288a-5abb-11e8-911c-28924ad12c5c,-15.946,-48.092,2015-09-05 17:09:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-05,17:09:00
178325162,4a372865-5abb-11e8-911c-28924ad12c5c,-15.945,-48.086,2015-09-05 17:09:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-05,17:09:00
178529852,4a45e474-5abb-11e8-911c-28924ad12c5c,-15.952,-47.578,2015-09-07 16:56:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-07,16:56:00
178529861,4a45e47c-5abb-11e8-911c-28924ad12c5c,-15.967,-47.747,2015-09-07 16:56:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-07,16:56:00
179504509,5b02b3ff-5abb-11e8-911c-28924ad12c5c,-15.672,-48.163,2015-09-12 17:15:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-12,17:15:00
180247005,4a8422a4-5abb-11e8-911c-28924ad12c5c,-15.65,-47.824,2015-09-17 17:33:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-17,17:33:00
180246771,4a842248-5abb-11e8-911c-28924ad12c5c,-15.644,-47.817,2015-09-17 17:33:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-17,17:33:00
180424424,4a85bcf1-5abb-11e8-911c-28924ad12c5c,-15.611,-48.139,2015-09-18 16:38:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-18,16:38:00
180424311,4a85bc85-5abb-11e8-911c-28924ad12c5c,-15.963,-47.848,2015-09-18 16:38:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-18,16:38:00
180424314,4a85bc88-5abb-11e8-911c-28924ad12c5c,-15.845,-47.728,2015-09-18 16:38:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-18,16:38:00
180424492,4a85bd32-5abb-11e8-911c-28924ad12c5c,-15.61,-48.124,2015-09-18 16:38:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-18,16:38:00
180609904,4a8f3d03-5abb-11e8-911c-28924ad12c5c,-15.909,-47.785,2015-09-19 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-19,17:21:00
180609634,4a8f3c4c-5abb-11e8-911c-28924ad12c5c,-15.796,-48.188,2015-09-19 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-19,17:21:00
180609858,4a8f3ce8-5abb-11e8-911c-28924ad12c5c,-15.792,-48.196,2015-09-19 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-19,17:21:00
180609806,4a8f3cc8-5abb-11e8-911c-28924ad12c5c,-15.908,-47.792,2015-09-19 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-19,17:21:00
180609566,4a8f3c28-5abb-11e8-911c-28924ad12c5c,-16.037,-47.993,2015-09-19 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-19,17:21:00
180609725,4a8f3c87-5abb-11e8-911c-28924ad12c5c,-16.036,-47.998,2015-09-19 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-19,17:21:00
180751896,4a909984-5abb-11e8-911c-28924ad12c5c,-15.993,-48.058,2015-09-20 16:26:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-20,16:26:00
180916531,4a936e4d-5abb-11e8-911c-28924ad12c5c,-15.872,-47.766,2015-09-21 17:09:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-21,17:09:00
180916245,4a936df6-5abb-11e8-911c-28924ad12c5c,-15.605,-47.639,2015-09-21 17:09:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-21,17:09:00
180916232,4a936df1-5abb-11e8-911c-28924ad12c5c,-15.988,-48.168,2015-09-21 17:09:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-21,17:09:00
180916241,4a936df4-5abb-11e8-911c-28924ad12c5c,-15.762,-48.103,2015-09-21 17:09:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-21,17:09:00
180916317,4a936e07-5abb-11e8-911c-28924ad12c5c,-15.923,-47.824,2015-09-21 17:09:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-21,17:09:00
180916364,4a936e1b-5abb-11e8-911c-28924ad12c5c,-15.986,-48.156,2015-09-21 17:09:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-21,17:09:00
180916420,4a936e29-5abb-11e8-911c-28924ad12c5c,-15.76,-48.098,2015-09-21 17:09:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-21,17:09:00
180916471,4a936e3d-5abb-11e8-911c-28924ad12c5c,-15.933,-47.823,2015-09-21 17:09:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-21,17:09:00
180916672,4a936e75-5abb-11e8-911c-28924ad12c5c,-15.772,-48.101,2015-09-21 17:09:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-21,17:09:00
180916698,4a936e7c-5abb-11e8-911c-28924ad12c5c,-15.862,-47.768,2015-09-21 17:09:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-21,17:09:00
181233886,4a9c6867-5abb-11e8-911c-28924ad12c5c,-15.734,-48.116,2015-09-23 16:56:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-23,16:56:00
181233941,4a9c6895-5abb-11e8-911c-28924ad12c5c,-15.732,-48.107,2015-09-23 16:56:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-23,16:56:00
181544602,4aa12321-5abb-11e8-911c-28924ad12c5c,-15.658,-47.874,2015-09-25 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-25,16:44:00
181544121,4aa06e3f-5abb-11e8-911c-28924ad12c5c,-15.713,-47.913,2015-09-25 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-25,16:44:00
181807093,4aa94aae-5abb-11e8-911c-28924ad12c5c,-15.644,-47.739,2015-09-27 16:32:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-27,16:32:00
182153908,4aad4743-5abb-11e8-911c-28924ad12c5c,-16.05,-47.918,2015-09-30 17:02:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-09-30,17:02:00
182367955,593b6fdf-5abb-11e8-911c-28924ad12c5c,-16.024,-48.177,2015-10-02 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-10-02,16:50:00
183441502,4ab9c581-5abb-11e8-911c-28924ad12c5c,-15.752,-47.651,2015-10-11 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-10-11,16:44:00
183441523,4ab9c591-5abb-11e8-911c-28924ad12c5c,-15.757,-48.077,2015-10-11 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-10-11,16:44:00
183441537,4ab9c59b-5abb-11e8-911c-28924ad12c5c,-15.747,-48.079,2015-10-11 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-10-11,16:44:00
183441607,4ab9c5bb-5abb-11e8-911c-28924ad12c5c,-15.746,-48.067,2015-10-11 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-10-11,16:44:00
183441703,4ab9c5ed-5abb-11e8-911c-28924ad12c5c,-15.749,-48.09,2015-10-11 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-10-11,16:44:00
183659631,4abc080c-5abb-11e8-911c-28924ad12c5c,-16.02,-48.116,2015-10-13 16:32:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-10-13,16:32:00
183659639,4abc0814-5abb-11e8-911c-28924ad12c5c,-15.72,-47.529,2015-10-13 16:32:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-10-13,16:32:00
183839245,4abdb5f0-5abb-11e8-911c-28924ad12c5c,-15.869,-47.628,2015-10-14 17:15:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-10-14,17:15:00
183838836,4abdb55a-5abb-11e8-911c-28924ad12c5c,-15.62,-48.077,2015-10-14 17:15:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-10-14,17:15:00
183838909,4abdb582-5abb-11e8-911c-28924ad12c5c,-15.631,-48.075,2015-10-14 17:15:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-10-14,17:15:00
183998116,593dc462-5abb-11e8-911c-28924ad12c5c,-15.685,-47.629,2015-10-15 16:20:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-10-15,16:20:00
184147133,4ac0b1f8-5abb-11e8-911c-28924ad12c5c,-15.961,-47.751,2015-10-16 17:02:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-10-16,17:02:00
184147197,4ac0b233-5abb-11e8-911c-28924ad12c5c,-15.578,-48.032,2015-10-16 17:02:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-10-16,17:02:00
184449586,593ecf7f-5abb-11e8-911c-28924ad12c5c,-15.54,-47.644,2015-10-18 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-10-18,16:50:00
184450011,4ac36dd5-5abb-11e8-911c-28924ad12c5c,-15.642,-47.711,2015-10-18 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-10-18,16:50:00
184450056,593ed011-5abb-11e8-911c-28924ad12c5c,-15.539,-47.635,2015-10-18 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-10-18,16:50:00
186396991,4ada879a-5abb-11e8-911c-28924ad12c5c,-15.696,-48.148,2015-11-09 16:14:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-11-09,16:14:00
186397005,236b3d64-5abb-11e8-911c-28924ad12c5c,-15.696,-48.156,2015-11-09 16:14:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2015-11-09,16:14:00
194581426,4bdc1bcf-5abb-11e8-911c-28924ad12c5c,-15.633,-47.437,2016-02-07 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-02-07,16:50:00
198129033,4c1e9b9e-5abb-11e8-911c-28924ad12c5c,-15.617,-47.92,2016-03-28 16:39:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-03-28,16:39:00
199263166,4c37f7f2-5abb-11e8-911c-28924ad12c5c,-16.005,-48.008,2016-04-13 16:39:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-04-13,16:39:00
199509989,59659638-5abb-11e8-911c-28924ad12c5c,-15.961,-47.749,2016-04-16 17:10:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-04-16,17:10:00
199509938,59659630-5abb-11e8-911c-28924ad12c5c,-15.959,-47.737,2016-04-16 17:10:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-04-16,17:10:00
200348254,5967edd5-5abb-11e8-911c-28924ad12c5c,-15.637,-47.896,2016-04-29 16:39:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-04-29,16:39:00
201103342,4c6d2fff-5abb-11e8-911c-28924ad12c5c,-15.906,-47.39,2016-05-11 17:03:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-05-11,17:03:00
201219155,4c6f66d5-5abb-11e8-911c-28924ad12c5c,-16.001,-47.404,2016-05-13 16:51:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-05-13,16:51:00
201219161,4c6f66da-5abb-11e8-911c-28924ad12c5c,-16.0,-47.395,2016-05-13 16:51:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-05-13,16:51:00
201219168,4c6f66de-5abb-11e8-911c-28924ad12c5c,-15.888,-47.784,2016-05-13 16:51:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-05-13,16:51:00
201681282,4c7d7043-5abb-11e8-911c-28924ad12c5c,-15.729,-47.663,2016-05-20 16:57:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-05-20,16:57:00
201681284,4c7d7045-5abb-11e8-911c-28924ad12c5c,-15.731,-47.672,2016-05-20 16:57:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-05-20,16:57:00
201933444,4c8375aa-5abb-11e8-911c-28924ad12c5c,-15.739,-48.0,2016-05-24 16:32:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-05-24,16:32:00
201933454,4c8375b4-5abb-11e8-911c-28924ad12c5c,-15.737,-47.981,2016-05-24 16:32:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-05-24,16:32:00
201989047,596d89fc-5abb-11e8-911c-28924ad12c5c,-15.718,-48.018,2016-05-25 17:15:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-05-25,17:15:00
202092740,4c88e9ed-5abb-11e8-911c-28924ad12c5c,-16.025,-47.358,2016-05-27 17:03:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-05-27,17:03:00
202092752,4c88e9f4-5abb-11e8-911c-28924ad12c5c,-16.023,-47.348,2016-05-27 17:03:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-05-27,17:03:00
202193805,5b091614-5abb-11e8-911c-28924ad12c5c,-15.905,-48.196,2016-05-29 16:50:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-05-29,16:50:00
202284172,4c8d5ce9-5abb-11e8-911c-28924ad12c5c,-15.646,-47.897,2016-05-31 16:38:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-05-31,16:38:00
202346900,4c908e94-5abb-11e8-911c-28924ad12c5c,-15.628,-48.214,2016-06-01 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-01,17:21:00
202627125,4c99317e-5abb-11e8-911c-28924ad12c5c,-15.901,-48.019,2016-06-05 16:56:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-05,16:56:00
202627122,5b09176f-5abb-11e8-911c-28924ad12c5c,-15.9,-48.009,2016-06-05 16:56:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-05,16:56:00
202697095,596fc0aa-5abb-11e8-911c-28924ad12c5c,-15.663,-47.904,2016-06-06 17:39:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-06,17:39:00
202771849,4c9bd305-5abb-11e8-911c-28924ad12c5c,-16.048,-47.998,2016-06-07 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-07,16:44:00
202771856,4c9bd307-5abb-11e8-911c-28924ad12c5c,-16.049,-48.009,2016-06-07 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-07,16:44:00
202771916,4c9bd317-5abb-11e8-911c-28924ad12c5c,-16.039,-48.011,2016-06-07 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-07,16:44:00
202771866,4c9bd30b-5abb-11e8-911c-28924ad12c5c,-16.038,-47.999,2016-06-07 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-07,16:44:00
203186225,4cabc465-5abb-11e8-911c-28924ad12c5c,-15.633,-48.197,2016-06-12 17:03:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-12,17:03:00
203496564,4cb24e57-5abb-11e8-911c-28924ad12c5c,-15.751,-48.049,2016-06-16 16:38:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-16,16:38:00
203496602,4cb24e7a-5abb-11e8-911c-28924ad12c5c,-15.749,-48.035,2016-06-16 16:38:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-16,16:38:00
203574133,4cb620bf-5abb-11e8-911c-28924ad12c5c,-15.64,-47.91,2016-06-17 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-17,17:21:00
203574127,4cb620be-5abb-11e8-911c-28924ad12c5c,-15.528,-47.496,2016-06-17 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-17,17:21:00
203574082,4cb62099-5abb-11e8-911c-28924ad12c5c,-15.643,-47.928,2016-06-17 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-17,17:21:00
203574079,4cb62097-5abb-11e8-911c-28924ad12c5c,-15.637,-47.89,2016-06-17 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-17,17:21:00
203574069,4cb62090-5abb-11e8-911c-28924ad12c5c,-15.653,-47.908,2016-06-17 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-17,17:21:00
203574100,4cb620a8-5abb-11e8-911c-28924ad12c5c,-15.646,-47.947,2016-06-17 17:21:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-17,17:21:00
203642063,4cb738e7-5abb-11e8-911c-28924ad12c5c,-15.568,-47.845,2016-06-18 16:26:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-18,16:26:00
204011733,4cc3a63f-5abb-11e8-911c-28924ad12c5c,-15.677,-48.091,2016-06-23 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-23,16:44:00
204011724,4cc3a63b-5abb-11e8-911c-28924ad12c5c,-16.046,-47.957,2016-06-23 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-23,16:44:00
204011727,4cc3a63d-5abb-11e8-911c-28924ad12c5c,-16.048,-47.968,2016-06-23 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-23,16:44:00
204115904,4cc910d4-5abb-11e8-911c-28924ad12c5c,-15.811,-47.803,2016-06-24 17:27:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-24,17:27:00
204115915,4cc910dc-5abb-11e8-911c-28924ad12c5c,-16.032,-47.894,2016-06-24 17:27:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-24,17:27:00
204115926,4cc910e7-5abb-11e8-911c-28924ad12c5c,-15.59,-47.942,2016-06-24 17:27:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-24,17:27:00
204115977,4cc91110-5abb-11e8-911c-28924ad12c5c,-15.593,-47.936,2016-06-24 17:27:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-24,17:27:00
204115879,4cc910c1-5abb-11e8-911c-28924ad12c5c,-15.586,-47.916,2016-06-24 17:27:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-24,17:27:00
204115878,4cc910c0-5abb-11e8-911c-28924ad12c5c,-15.588,-47.91,2016-06-24 17:27:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-24,17:27:00
204197001,4cc991c8-5abb-11e8-911c-28924ad12c5c,-15.915,-48.179,2016-06-25 16:32:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-25,16:32:00
204196996,4cc991c3-5abb-11e8-911c-28924ad12c5c,-15.695,-48.182,2016-06-25 16:32:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-25,16:32:00
204196995,4cc991c2-5abb-11e8-911c-28924ad12c5c,-15.707,-48.181,2016-06-25 16:32:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-25,16:32:00
204196984,4cc991b8-5abb-11e8-911c-28924ad12c5c,-15.705,-48.161,2016-06-25 16:32:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-25,16:32:00
204197000,4cc991c7-5abb-11e8-911c-28924ad12c5c,-15.707,-48.176,2016-06-25 16:32:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-25,16:32:00
204425055,4cd2ce50-5abb-11e8-911c-28924ad12c5c,-15.684,-48.127,2016-06-28 17:02:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-28,17:02:00
204425061,4cd2ce55-5abb-11e8-911c-28924ad12c5c,-15.693,-47.765,2016-06-28 17:02:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-28,17:02:00
204425078,4cd2ce61-5abb-11e8-911c-28924ad12c5c,-15.684,-47.767,2016-06-28 17:02:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-28,17:02:00
204425076,4cd2ce60-5abb-11e8-911c-28924ad12c5c,-15.882,-48.153,2016-06-28 17:02:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-28,17:02:00
204425050,4cd2ce4b-5abb-11e8-911c-28924ad12c5c,-15.887,-48.146,2016-06-28 17:02:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-06-28,17:02:00
204706461,4cd7cfdb-5abb-11e8-911c-28924ad12c5c,-16.033,-48.163,2016-07-01 17:33:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-01,17:33:00
204706511,4cd7cfff-5abb-11e8-911c-28924ad12c5c,-16.027,-48.159,2016-07-01 17:33:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-01,17:33:00
204706479,4cd7cfe7-5abb-11e8-911c-28924ad12c5c,-16.038,-48.194,2016-07-01 17:33:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-01,17:33:00
204706475,4cd7cfe4-5abb-11e8-911c-28924ad12c5c,-16.033,-48.19,2016-07-01 17:33:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-01,17:33:00
205241358,4ce93671-5abb-11e8-911c-28924ad12c5c,-16.02,-48.212,2016-07-07 16:56:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-07,16:56:00
205241355,4ce9366e-5abb-11e8-911c-28924ad12c5c,-15.96,-48.181,2016-07-07 16:56:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-07,16:56:00
205241341,5976c0f8-5abb-11e8-911c-28924ad12c5c,-15.768,-47.799,2016-07-07 16:56:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-07,16:56:00
205241340,5976c0f7-5abb-11e8-911c-28924ad12c5c,-15.959,-48.171,2016-07-07 16:56:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-07,16:56:00
205241378,4ce93685-5abb-11e8-911c-28924ad12c5c,-15.814,-47.672,2016-07-07 16:56:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-07,16:56:00
205241374,4ce93681-5abb-11e8-911c-28924ad12c5c,-15.595,-47.686,2016-07-07 16:56:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-07,16:56:00
205241367,4ce9367a-5abb-11e8-911c-28924ad12c5c,-15.707,-48.147,2016-07-07 16:56:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-07,16:56:00
205241364,4ce93677-5abb-11e8-911c-28924ad12c5c,-15.759,-47.8,2016-07-07 16:56:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-07,16:56:00
205241338,5976c0f5-5abb-11e8-911c-28924ad12c5c,-15.594,-47.677,2016-07-07 16:56:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-07,16:56:00
205436840,4cecf3de-5abb-11e8-911c-28924ad12c5c,-15.654,-48.139,2016-07-09 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-09,16:44:00
205437038,4cecf3fb-5abb-11e8-911c-28924ad12c5c,-15.655,-48.151,2016-07-09 16:44:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-09,16:44:00
205614544,4cf0cae0-5abb-11e8-911c-28924ad12c5c,-15.715,-47.667,2016-07-11 16:32:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-11,16:32:00
205709677,59785f3c-5abb-11e8-911c-28924ad12c5c,-15.737,-47.702,2016-07-12 17:15:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-12,17:15:00
205709894,59785f4f-5abb-11e8-911c-28924ad12c5c,-15.595,-47.327,2016-07-12 17:15:00,Brasil,DISTRITO FEDERAL,BRASÍLIA,Cerrado,2016-07-12,17:15:00
