Data,precipitacao_mm,radiacao_media,temp_media,temp_max,temp_min,temp_orvalho_media,humidade_media,vento_rajada_max,vento_vel_media
2009-02-24,31.8,920.1846153846153,20.229166666666668,25.3,17.6,17.325,83.83333333333333,11.8,1.95
2009-02-25,3.6,1154.0846153846155,20.05,26.5,17.3,17.704166666666666,86.95833333333333,10.2,1.7125000000000001
2009-02-26,2.4,1625.2181818181818,22.36875,26.9,19.0,18.23125,78.125,10.9,2.20625
2009-02-27,0.0,2058.2833333333333,23.644444444444446,27.8,18.5,17.833333333333332,71.16666666666667,12.3,3.022222222222222
2009-02-28,0.0,1875.2000000000003,22.78333333333333,27.7,16.8,16.491666666666667,69.08333333333333,9.0,2.7875
2009-03-01,0.0,1879.1538461538462,23.34583333333333,29.4,16.9,16.425,66.75,8.0,2.1374999999999997
2009-03-02,0.0,2123.6076923076926,23.825,29.1,18.4,15.737499999999999,62.5,8.1,2.4541666666666666
2009-03-03,0.0,2138.8153846153846,23.84583333333333,30.5,17.0,14.308333333333332,57.708333333333336,8.9,1.8708333333333333
2009-03-04,0.0,2050.084615384615,23.920833333333334,30.7,16.5,12.970833333333333,53.708333333333336,7.7,1.2708333333333333
2009-03-05,0.0,1925.9692307692308,24.504166666666666,31.2,16.9,13.679166666666667,53.333333333333336,6.4,1.3458333333333332
2009-03-06,0.2,1786.7384615384615,24.504166666666666,31.3,18.8,17.2,65.375,10.8,1.8791666666666667
2009-03-07,6.8,1253.8,22.304166666666664,28.2,18.8,17.8125,77.20833333333333,7.0,1.8833333333333335
2009-03-08,0.0,1573.1538461538462,22.383333333333336,27.7,18.4,17.804166666666667,76.41666666666667,8.7,2.091666666666667
2009-03-09,6.8,1564.1230769230767,21.59583333333333,27.3,16.8,17.279166666666665,77.75,12.8,1.9000000000000001
2009-03-10,4.0,1309.4769230769232,21.429166666666664,27.8,17.8,17.758333333333333,80.91666666666667,10.5,1.4708333333333332
2009-03-11,3.8000000000000003,1357.423076923077,21.941666666666666,28.0,18.0,17.900000000000002,79.125,7.6,1.6041666666666667
2009-03-12,0.2,1790.4615384615386,22.84583333333333,28.7,18.1,17.3,72.91666666666667,8.7,1.9291666666666665
2009-03-13,0.0,1175.1076923076923,22.09583333333333,28.3,17.5,17.025000000000002,74.29166666666667,9.3,1.3208333333333333
2009-03-14,0.0,1103.7615384615385,21.741666666666664,27.8,18.2,17.483333333333334,77.45833333333333,8.3,1.5041666666666667
2009-03-15,0.4,1198.8692307692306,22.954166666666666,28.3,19.0,17.849999999999998,73.91666666666667,5.5,1.6166666666666665
2009-03-16,0.0,1197.3076923076924,21.795833333333334,27.9,19.2,17.445833333333333,77.29166666666667,12.5,2.0458333333333334
2009-03-17,8.6,1142.1615384615384,20.775,26.5,18.5,17.4375,81.75,9.0,1.9124999999999999
2009-03-18,0.0,1508.25,21.745833333333334,27.7,18.4,17.654166666666665,79.5,8.5,3.0833333333333335
2009-03-19,0.0,1917.6692307692308,23.40416666666667,28.4,19.2,17.791666666666668,72.125,10.4,3.0500000000000003
2009-03-20,0.8,1461.6153846153845,22.7,27.0,19.5,17.2625,72.5,9.3,2.8666666666666667
2009-03-21,0.0,1491.0846153846153,22.6375,27.9,17.1,16.720833333333335,70.25,6.1,1.9625000000000001
2009-03-22,1.6,1239.1076923076923,22.55,28.8,19.2,18.441666666666666,78.70833333333333,8.1,1.5166666666666666
2009-03-23,3.4,1048.8,21.066666666666666,25.5,18.1,18.529166666666665,85.91666666666667,7.2,1.675
2009-03-24,1.5999999999999999,1056.423076923077,20.695833333333333,27.0,18.1,17.6125,83.70833333333333,8.1,1.7125000000000001
2009-03-25,5.4,1294.2153846153847,21.337500000000002,26.5,18.8,17.729166666666668,80.75,9.0,2.2666666666666666
2009-03-26,13.0,773.8,20.825,25.8,19.0,18.045833333333334,84.58333333333333,9.8,1.6458333333333333
2009-03-27,16.6,801.6307692307691,20.354166666666668,25.7,17.7,17.766666666666666,85.45833333333333,7.4,1.6958333333333335
2009-03-28,3.8000000000000003,1274.253846153846,20.837500000000002,26.9,17.9,17.8875,84.5,10.8,2.316666666666667
2009-03-29,1.8,1372.823076923077,21.1375,27.6,18.0,17.370833333333334,80.29166666666667,9.6,2.6416666666666666
2009-03-30,0.2,1461.8307692307692,21.724999999999998,27.1,18.0,17.066666666666666,76.41666666666667,7.9,2.4875000000000003
2009-03-31,2.2,1319.3833333333334,21.558333333333334,27.2,18.0,18.358333333333334,82.70833333333333,8.8,2.2583333333333333
2009-04-01,3.0,1258.675,21.516666666666666,25.4,19.2,18.650000000000002,84.375,9.6,1.9375
2009-04-02,0.4,1736.3666666666668,22.3,27.9,18.9,17.991666666666667,78.41666666666667,8.5,2.2416666666666667
2009-04-03,30.400000000000002,1227.7,20.908333333333335,26.8,18.6,18.095833333333335,84.75,6.6,2.4125
2009-04-04,56.0,678.6333333333333,19.820833333333333,24.5,18.3,18.266666666666666,91.08333333333333,7.2,1.3916666666666666
2009-04-05,10.0,959.6583333333333,20.7,26.0,17.4,18.474999999999998,87.45833333333333,7.1,1.0916666666666666
2009-04-06,11.399999999999999,879.0416666666666,20.583333333333332,23.7,18.6,18.325,87.16666666666667,7.6,1.6125
2009-04-07,17.2,522.0083333333333,20.054166666666667,23.9,18.7,18.287499999999998,89.66666666666667,9.7,1.5416666666666667
2009-04-08,1.2,995.0166666666668,20.366666666666667,25.0,18.0,18.033333333333335,86.79166666666667,7.8,1.4333333333333333
2009-04-09,10.2,1103.4833333333333,20.904166666666665,26.3,18.8,18.458333333333332,86.83333333333333,5.5,1.3541666666666667
2009-04-10,0.0,1069.85,21.429166666666664,27.0,17.2,18.025000000000002,82.125,5.2,1.0541666666666667
2009-04-11,0.0,1338.6499999999999,22.0,27.0,17.6,18.104166666666668,79.375,7.8,2.0541666666666667
2009-04-12,5.8,1095.55,20.7375,25.1,18.1,17.712500000000002,83.58333333333333,9.9,2.6166666666666667
2009-04-13,88.6,1006.4846153846154,21.041666666666668,25.7,18.6,18.183333333333334,84.79166666666667,12.2,3.0833333333333335
2009-04-14,0.0,1716.1166666666668,21.8875,27.0,18.3,17.462500000000002,77.25,8.6,2.845833333333333
2009-04-15,47.0,1416.1583333333335,20.966666666666665,27.2,15.8,17.462500000000002,81.375,13.8,2.1083333333333334
2009-04-16,0.4,1645.3166666666666,20.675,27.4,17.0,17.26666666666667,82.375,8.2,2.0916666666666663
2009-04-17,0.0,1684.8333333333333,21.395833333333332,26.3,18.5,17.1375,78.08333333333333,10.0,3.6916666666666664
2009-04-18,0.2,1853.4583333333333,20.783333333333335,26.0,16.8,15.450000000000001,73.375,8.1,2.966666666666667
2009-04-19,0.0,2116.7,22.1125,26.6,17.8,13.21875,58.5625,8.0,2.36875
2009-04-20,0.0,1557.6000000000001,20.412499999999998,26.0,14.0,12.366666666666667,61.541666666666664,6.6,1.7166666666666668
2009-04-21,0.0,1605.6583333333335,21.224999999999998,26.3,14.4,13.733333333333334,63.25,11.3,2.404166666666667
2009-04-22,0.0,1204.4333333333334,20.629166666666666,24.3,17.1,15.65,73.54166666666667,8.3,2.9166666666666665
2009-04-23,0.0,1119.625,20.3,24.5,16.0,16.108333333333334,77.45833333333333,7.0,1.9208333333333334
2009-04-24,9.6,1011.1833333333334,20.3,26.0,17.8,16.608333333333334,80.95833333333333,5.7,1.3583333333333334
2009-04-25,0.0,1093.0916666666667,20.6375,26.0,17.3,16.954166666666666,80.58333333333333,7.8,1.825
2009-04-26,80.8,603.7833333333334,19.316666666666666,24.8,17.5,17.570833333333333,89.95833333333333,7.1,1.3291666666666666
2009-04-27,0.0,1595.4583333333333,20.520833333333332,25.9,17.2,15.549999999999999,75.33333333333333,6.5,1.5708333333333335
2009-04-28,0.0,1654.3083333333334,20.404166666666665,28.1,14.4,13.525,65.45833333333333,5.6,1.6208333333333333
2009-04-29,0.2,923.3333333333334,20.9875,25.4,18.1,17.070833333333333,78.70833333333333,7.9,2.3291666666666666
